Price,Bedrooms,Bathrooms,Parkings,avg_size,Avg_income,Total population,lat,lng,Att/Row/Twnhouse,Attached,Co-Op Apt,Condo,Detached,Multiplex,Other,Semi-Detached,Garage,Avg_price_per_sqft
13.60479076121576,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.02025077841364,9.408699306467762,43.645,-79.53,0,0,0,1,0,0,0,0,1,736.698
14.557448378884015,4.0,1.9459101490553132,1.791759469228055,3250.0,11.146791640825246,8.156797046675651,43.721,-79.475,0,0,0,0,1,0,0,0,1,646.154
14.006131744018864,4.0,1.0986122886681098,1.9459101490553132,1493.812,11.206902895788218,8.949884285777994,43.779,-79.274,0,0,0,0,1,0,0,0,1,810.008
13.171155446333852,1.0,0.6931471805599453,0.0,249.5,10.808939759229288,9.91214992561478,43.713,-79.36,0,0,0,1,0,0,0,0,1,2104.208
13.51440681653079,1.0,0.6931471805599453,0.0,649.5,11.24737011439898,10.535955422284223,43.635,-79.401,0,0,0,1,0,0,0,0,0,1139.338
13.525159593854116,1.0,1.0986122886681098,0.6931471805599453,649.5,11.24737011439898,10.535955422284223,43.661,-79.388,0,0,0,1,0,0,0,0,1,1151.655
14.220976332738882,3.0,1.3862943611198906,1.0986122886681098,2124.5,11.245215940017895,9.981975205584869,43.621,-79.506,0,0,0,1,0,0,0,0,1,706.048
13.761055428133867,2.0,1.0986122886681098,0.6931471805599453,849.5,11.05312559980728,9.90358754753646,43.642,-79.496,0,0,0,1,0,0,0,0,1,1114.773
13.820499094499693,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.48597555660363,9.222466551774023,43.639,-79.474,0,0,0,1,0,0,0,0,1,914.052
13.47302165746721,1.0,0.6931471805599453,0.6931471805599453,649.5,10.953347176331699,9.775824621045972,43.666,-79.464,0,0,0,1,0,0,0,0,1,1093.149
14.594835893480763,4.0,0.6931471805599453,0.6931471805599453,2303.468,11.370347561495587,10.361924545410398,40.744,-73.9,0,0,0,0,1,0,0,0,1,946.399
14.403297778421795,3.0,1.0986122886681098,0.0,1300.0,12.387189310066233,7.051855622955894,43.729,-79.395,0,0,0,0,0,0,0,1,0,1384.615
13.987782620655215,2.0,1.0986122886681098,1.6094379124341003,900.0,11.128805910881441,9.056839480990421,43.713,-79.265,0,0,0,0,1,0,0,0,1,1320.0
14.375126917328105,3.0,1.3862943611198906,1.6094379124341003,1917.737,11.6220847561352,8.616857514529183,43.78,-79.392,1,0,0,0,0,0,0,0,1,912.534
14.630875813726247,3.0,1.3862943611198906,0.6931471805599453,2403.797,11.976149917434537,7.670428522190693,40.738,-74.23,0,0,0,0,1,0,0,0,0,940.179
13.437175577097312,3.0,1.0986122886681098,0.6931471805599453,1099.5,10.88995711903153,8.846209127360996,43.584,-79.679,0,0,0,1,0,0,0,0,1,623.01
13.530492932718326,2.0,1.0986122886681098,0.6931471805599453,849.5,11.02025077841364,9.408699306467762,43.644,-79.529,0,0,0,1,0,0,0,0,1,885.227
14.53335083891935,4.0,1.3862943611198906,0.6931471805599453,2303.468,11.725962113174473,9.876527370953346,42.937,-78.82,0,0,0,0,0,0,0,1,0,889.962
14.318102981763655,4.0,1.3862943611198906,0.6931471805599453,1917.737,11.370347561495587,10.361924545410398,37.899,-122.297,0,0,0,0,0,0,0,1,0,861.953
14.41928047411971,3.0,1.0986122886681098,0.6931471805599453,2074.432,11.726463026139204,6.9650803456014065,41.401,-81.547,0,0,0,0,0,0,0,1,0,881.687
13.900668468345392,3.0,1.3862943611198906,0.6931471805599453,1288.36,11.178836386370758,8.361474616416817,43.733,-79.536,1,0,0,0,0,0,0,0,1,845.174
14.962913328262083,6.0,1.9459101490553132,1.6094379124341003,4250.0,11.446689503996453,8.596004371840527,43.706,-79.323,0,0,0,0,1,0,0,0,1,741.176
14.655352549453859,4.0,1.6094379124341003,1.3862943611198906,2403.797,11.05312559980728,9.90358754753646,39.779,-84.212,0,0,0,0,1,0,0,0,1,963.476
13.660960965248515,2.0,1.0986122886681098,0.6931471805599453,849.5,11.067341240265236,9.475930197953147,43.774,-79.39,0,0,0,1,0,0,0,0,1,1008.593
14.978661680269907,4.0,1.6094379124341003,1.0986122886681098,3241.632,11.960862405866717,9.551231402759107,43.703,-79.368,0,0,0,0,1,0,0,0,0,987.157
13.102162710901053,1.0,0.6931471805599453,0.0,249.5,11.00258305776964,10.957224504089886,43.774,-79.229,0,0,0,1,0,0,0,0,0,1963.928
13.39239204133378,1.0,0.6931471805599453,0.0,549.5,11.298654931742854,8.679312040892672,43.634,-79.4,0,0,0,1,0,0,0,0,1,1191.993
13.946539697563276,3.0,1.0986122886681098,1.9459101490553132,1288.36,11.201182913422926,8.944680683558895,43.748,-79.603,0,0,0,0,0,0,0,1,1,884.846
13.493928313146206,2.0,1.0986122886681098,0.6931471805599453,749.5,10.873982338423795,9.837401167408268,43.7,-79.273,0,0,0,1,0,0,0,0,1,967.312
13.353476685668044,2.0,1.0986122886681098,0.6931471805599453,1099.5,10.994756276448804,9.266248003914479,43.83,-79.614,0,0,0,1,0,0,0,0,1,572.988
13.623139877437296,1.0,1.0986122886681098,0.6931471805599453,749.5,11.442374237019193,8.79527937019457,43.647,-79.401,0,0,0,1,0,0,0,0,1,1100.734
13.660026823347495,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.245215940017895,9.981975205584869,43.651,-79.413,0,0,0,1,0,0,0,0,1,778.536
13.484226240787052,2.0,1.0986122886681098,0.6931471805599453,749.5,11.177270893969352,9.11701821474481,43.777,-79.42,0,0,0,1,0,0,0,0,1,957.972
13.444448325847754,1.0,0.6931471805599453,0.0,549.5,10.338770329053474,9.014325488050225,43.659,-79.363,0,0,0,1,0,0,0,0,1,1255.687
13.765270393051685,1.0,1.0986122886681098,0.6931471805599453,849.5,11.310845999880184,8.82497196556714,43.639,-79.416,0,0,0,1,0,0,0,0,1,1119.482
14.285514812209815,4.0,1.3862943611198906,1.6094379124341003,2250.0,11.206902895788218,8.949884285777994,43.784,-79.263,0,0,0,0,1,0,0,0,1,711.111
14.038654909278163,3.0,1.6094379124341003,2.1972245773362196,1493.812,11.012512111551548,9.17118365677499,43.682,-79.464,0,0,0,0,1,0,0,0,1,836.785
13.42246945133505,2.0,1.0986122886681098,1.0986122886681098,1099.5,11.245215940017895,9.981975205584869,43.624,-79.492,0,0,0,1,0,0,0,0,1,613.915
13.652992804936396,3.0,1.0986122886681098,1.0986122886681098,1499.5,11.0431618069291,11.20576151377695,43.713,-79.278,0,0,0,1,0,0,0,0,1,566.856
14.041052031962483,2.0,1.3862943611198906,0.6931471805599453,1493.812,11.0431618069291,11.20576151377695,43.693,-79.315,0,0,0,0,1,0,0,0,0,838.794
13.6967281480998,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.1770610435919,9.37424334324612,40.008,-75.298,0,0,0,1,0,0,0,0,1,807.64
14.66309452027756,4.0,1.3862943611198906,1.0986122886681098,2403.797,11.958636401646919,8.343077871169383,40.29,-73.989,0,0,0,0,1,0,0,0,0,970.964
13.766321364193118,2.0,1.0986122886681098,0.6931471805599453,849.5,10.839659340003433,9.167745974343763,43.643,-79.428,0,0,0,1,0,0,0,0,1,1120.659
13.217675375388819,2.0,1.0986122886681098,0.6931471805599453,949.5,10.798166421433823,8.366370301681654,43.698,-79.439,0,0,0,1,0,0,0,0,1,579.252
13.567050480716235,1.0,1.0986122886681098,0.6931471805599453,649.5,11.03766001660279,8.316300249036848,43.766,-79.385,0,0,0,1,0,0,0,0,1,1200.924
13.457407451830088,1.0,0.6931471805599453,0.6931471805599453,549.5,10.338770329053474,9.014325488050225,43.661,-79.359,0,0,0,1,0,0,0,0,1,1272.066
13.592368256649284,3.0,1.0986122886681098,0.6931471805599453,1299.5,10.970867138773139,9.815857802575154,43.736,-79.595,0,0,0,1,0,0,0,0,1,615.621
13.329379172803593,1.0,0.6931471805599453,0.6931471805599453,549.5,11.245215940017895,9.981975205584869,43.634,-79.541,0,0,0,1,0,0,0,0,1,1119.199
13.840204146163925,1.0,1.0986122886681098,0.0,849.5,12.080197582554568,8.467582690862903,43.674,-79.396,0,0,0,1,0,0,0,0,1,1206.592
13.942144089954521,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.673836101858502,8.371704884667631,43.626,-79.478,0,0,0,1,0,0,0,0,1,1032.287
15.000300848683787,4.0,1.9459101490553132,1.3862943611198906,2250.0,12.650457139345782,9.171807422259398,43.715,-79.403,0,0,0,0,1,0,0,0,1,1453.333
13.399238767438584,1.0,0.6931471805599453,0.0,549.5,11.357872711730396,10.049058675855347,43.712,-79.379,0,0,0,1,0,0,0,0,0,1200.182
13.733205543202727,2.0,1.0986122886681098,0.0,849.5,10.833957285583553,8.641002477142523,43.683,-79.419,0,0,0,1,0,0,0,0,1,1084.155
13.715691327653829,1.0,0.6931471805599453,0.0,849.5,12.080197582554568,8.467582690862903,43.669,-79.392,0,0,0,1,0,0,0,0,1,1065.333
14.078644526133855,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.129319691214958,7.138073034044347,43.657,-79.355,0,0,0,1,0,0,0,0,1,1183.265
13.68767832281738,2.0,1.0986122886681098,0.6931471805599453,1299.5,10.676738977337735,8.492080490601163,43.651,-79.412,0,0,0,1,0,0,0,0,1,677.184
13.805461232211272,4.0,1.3862943611198906,0.0,1041.494,11.002633032365896,9.505395198757377,40.668,-74.111,0,0,0,0,1,0,0,0,0,950.558
13.369225017834633,1.0,1.0986122886681098,0.6931471805599453,649.5,10.698514196917245,9.189116735524555,43.736,-79.483,0,0,0,1,0,0,0,0,1,985.373
13.554147092530322,2.0,1.0986122886681098,0.6931471805599453,1099.5,11.960862405866717,9.551231402759107,43.7,-79.391,0,0,0,1,0,0,0,0,1,700.318
13.351888125506433,3.0,1.0986122886681098,0.6931471805599453,1299.5,11.107315346348548,8.777401286867264,43.785,-79.255,0,0,0,1,0,0,0,0,1,484.032
13.785052381406869,2.0,1.0986122886681098,0.6931471805599453,849.5,11.24737011439898,10.535955422284223,43.641,-79.393,0,0,0,1,0,0,0,0,1,1141.848
13.199326270390594,2.0,0.6931471805599453,0.6931471805599453,949.5,10.942066711088758,9.94323697205341,43.755,-79.277,0,0,0,1,0,0,0,0,1,568.72
13.910921641768528,4.0,1.3862943611198906,1.791759469228055,1288.36,10.791790247870114,8.634442751466477,43.737,-79.586,0,0,0,0,1,0,0,0,1,853.884
13.369225017834633,2.0,0.6931471805599453,0.6931471805599453,1299.5,11.278645129245103,9.03741453682259,43.633,-79.561,0,0,0,1,0,0,0,0,1,492.497
13.815510557964274,2.0,1.3862943611198906,0.6931471805599453,1299.5,11.05312559980728,9.90358754753646,43.623,-79.483,0,0,0,1,0,0,0,0,1,769.526
13.507627138738266,1.0,1.0986122886681098,0.6931471805599453,749.5,11.719272745366851,9.600285668426311,43.687,-79.391,0,0,0,1,0,0,0,0,1,980.654
13.676249640055394,1.0,0.6931471805599453,0.0,849.5,11.04963525024363,8.664405571096625,43.646,-79.375,0,0,0,1,0,0,0,0,1,1024.132
13.237477967034438,1.0,0.6931471805599453,0.0,649.5,11.357872711730396,10.049058675855347,43.718,-79.36,0,0,0,1,0,0,0,0,1,863.741
13.864301674514206,2.0,1.0986122886681098,0.6931471805599453,949.5,11.24737011439898,10.535955422284223,43.641,-79.393,0,0,0,1,0,0,0,0,1,1105.845
13.8924725250259,2.0,1.0986122886681098,0.6931471805599453,749.5,11.673836101858502,8.371704884667631,43.624,-79.479,0,0,0,1,0,0,0,0,1,1440.961
13.547632419997361,1.0,1.0986122886681098,0.6931471805599453,1299.5,11.442374237019193,8.79527937019457,43.654,-79.389,0,0,0,1,0,0,0,0,1,588.688
14.246571285463565,2.0,1.0986122886681098,1.0986122886681098,1099.5,11.673836101858502,8.371704884667631,43.626,-79.477,0,0,0,1,0,0,0,0,1,1399.625
14.981435640913007,4.0,1.791759469228055,1.9459101490553132,3241.632,11.698176061270063,8.374707543119483,43.759,-79.418,0,0,0,0,1,0,0,0,1,989.899
14.032234346628217,2.0,1.0986122886681098,1.791759469228055,1493.812,11.223134503708133,9.340929941679784,43.702,-79.285,0,0,0,0,1,0,0,0,1,831.43
13.76421831620775,3.0,1.6094379124341003,1.0986122886681098,1299.5,10.86576452124698,8.950532836290382,43.691,-79.506,0,0,0,1,0,0,0,0,1,731.05
13.45883704259595,1.0,1.0986122886681098,0.6931471805599453,649.5,10.338770329053474,9.014325488050225,43.659,-79.363,0,0,0,1,0,0,0,0,1,1077.752
14.104442598879876,3.0,1.0986122886681098,1.9459101490553132,1493.812,11.146099169975122,9.408289184655837,43.701,-79.557,0,0,0,0,1,0,0,0,1,893.687
15.243428512238372,5.0,1.791759469228055,1.0986122886681098,3877.39,11.145536184114292,10.269865271936245,43.68,-79.346,0,0,0,0,1,0,0,0,1,1075.468
14.187074804051692,4.0,1.3862943611198906,1.6094379124341003,2250.0,10.923453380546235,8.877242435993919,43.701,-79.443,0,0,0,0,0,1,0,0,0,644.444
14.285514812209815,4.0,1.3862943611198906,1.3862943611198906,1667.531,10.929045160298326,8.638879709672837,43.782,-79.346,0,0,0,0,1,0,0,0,1,959.502
13.480039220276565,1.0,0.6931471805599453,0.6931471805599453,549.5,10.852342275283545,10.77684990635436,43.669,-79.385,0,0,0,1,0,0,0,0,1,1301.183
13.9647931220061,3.0,1.0986122886681098,0.6931471805599453,949.5,11.29891507903724,8.489616423646003,43.652,-79.406,0,0,0,1,0,0,0,0,1,1222.749
13.501485879097348,1.0,0.6931471805599453,0.6931471805599453,749.5,11.488571295101657,9.711236864664288,43.641,-79.559,0,0,0,1,0,0,0,0,1,974.65
14.77102238760702,3.0,1.6094379124341003,1.0986122886681098,2610.098,11.725962113174473,9.876527370953346,43.668,-79.295,0,0,0,0,0,0,0,1,1,996.131
14.119312750303045,3.0,1.0986122886681098,1.791759469228055,1493.812,11.60003850345882,8.132706489693264,43.685,-79.554,0,0,0,0,1,0,0,0,1,907.075
14.038654909278163,3.0,1.0986122886681098,0.6931471805599453,1699.5,10.676738977337735,8.492080490601163,43.662,-79.401,0,0,0,1,0,0,0,0,1,735.51
13.437175577097312,1.0,0.6931471805599453,0.6931471805599453,649.5,10.953347176331699,9.775824621045972,43.674,-79.412,0,0,0,1,0,0,0,0,1,1054.657
13.87382380472792,2.0,0.6931471805599453,1.0986122886681098,1288.36,10.872124024782218,9.51259080860336,40.716,-74.081,0,0,0,0,1,0,0,0,0,822.787
13.465954500233115,1.0,0.6931471805599453,0.6931471805599453,849.5,11.243829593994127,8.890272839380247,43.644,-79.404,0,0,0,1,0,0,0,0,1,829.9
14.702166896739968,4.0,1.6094379124341003,1.6094379124341003,2610.098,11.834972731598894,8.308691916838898,43.647,-79.511,0,0,0,0,1,0,0,0,1,929.85
14.030622744032508,1.0,1.0986122886681098,0.6931471805599453,1493.812,11.074311969762586,10.265557914991769,42.125,-72.539,0,0,0,0,0,0,0,1,1,830.091
14.121360098037611,3.0,1.3862943611198906,1.3862943611198906,1493.812,11.002832905780068,10.045768059792898,43.716,-79.247,0,0,0,0,1,0,0,0,1,908.934
13.963931425151141,3.0,0.6931471805599453,1.6094379124341003,1300.0,11.111462338241362,8.351138607086154,43.727,-79.594,0,0,0,0,1,0,0,0,0,892.308
13.555444949561487,1.0,1.0986122886681098,0.6931471805599453,549.5,10.880704037352777,9.122710622015209,43.773,-79.345,0,0,0,1,0,0,0,0,1,1403.094
13.745089166628526,1.0,0.6931471805599453,0.6931471805599453,649.5,11.673836101858502,8.371704884667631,43.624,-79.479,0,0,0,1,0,0,0,0,1,1434.95
13.790193775620484,2.0,1.0986122886681098,1.0986122886681098,1499.5,11.436292769922623,8.163086375583216,43.787,-79.352,0,0,0,1,0,0,0,0,1,650.217
13.493928313146206,2.0,0.6931471805599453,0.6931471805599453,649.5,11.310845999880184,8.82497196556714,43.366,-80.957,0,0,0,1,0,0,0,0,1,1116.243
14.791955589305939,3.0,1.3862943611198906,0.0,1750.0,12.759213228789385,9.067624069774588,40.156,-74.277,0,0,0,0,1,0,0,0,0,1517.143
13.654286084414426,3.0,0.6931471805599453,1.3862943611198906,1041.494,11.223134503708133,9.340929941679784,1.372,103.771,0,0,0,0,0,0,0,1,0,817.191
14.648420115681892,3.0,1.3862943611198906,1.9459101490553132,2403.797,12.476687396324095,8.113726085970747,43.675,-79.543,0,0,0,0,1,0,0,0,1,956.82
13.541075028051122,2.0,1.0986122886681098,0.6931471805599453,949.5,11.245215940017895,9.981975205584869,43.447,-79.765,0,0,0,1,0,0,0,0,1,800.421
14.09010815074553,2.0,1.0986122886681098,0.6931471805599453,1493.812,11.285045715555578,9.687257547490987,42.565,-70.942,0,0,0,0,0,0,0,1,1,880.968
14.366518547731806,4.0,1.3862943611198906,0.6931471805599453,1917.737,11.145536184114292,10.269865271936245,43.676,-79.325,0,0,0,0,1,0,0,0,0,904.712
14.176676104039727,3.0,1.0986122886681098,0.0,1667.531,11.074311969762586,10.265557914991769,43.661,-79.341,1,0,0,0,0,0,0,0,1,860.554
14.403297778421795,3.0,1.6094379124341003,1.9459101490553132,1917.737,11.132250525669283,9.632859234650175,43.788,-79.282,0,0,0,0,1,0,0,0,1,938.606
14.508658238524095,3.0,1.3862943611198906,1.9459101490553132,2074.432,11.29393577441848,8.845201135339584,43.761,-79.426,0,0,0,0,1,0,0,0,1,964.119
14.485901262910424,3.0,1.3862943611198906,1.791759469228055,1750.0,11.245215940017895,9.981975205584869,43.605,-79.546,0,0,0,0,1,0,0,0,1,1117.143
13.49116588426581,2.0,0.6931471805599453,0.6931471805599453,749.5,11.24737011439898,10.535955422284223,43.656,-79.376,0,0,0,1,0,0,0,0,1,964.643
13.880362467490574,3.0,1.0986122886681098,0.6931471805599453,1099.5,11.243829593994127,8.890272839380247,43.642,-79.415,0,0,0,1,0,0,0,0,1,970.441
13.560619598657233,1.0,0.6931471805599453,0.0,649.5,11.442374237019193,8.79527937019457,43.643,-79.415,0,0,0,1,0,0,0,0,1,1193.226
13.997832948091215,4.0,1.0986122886681098,1.6094379124341003,1300.0,10.970867138773139,9.815857802575154,43.75,-79.593,0,0,0,0,1,0,0,0,0,923.077
14.093143052138025,4.0,1.6094379124341003,1.0986122886681098,1699.5,11.25977363541527,7.334981878871814,43.74,-79.343,0,0,0,1,0,0,0,0,1,776.699
14.159100971573958,2.0,1.0986122886681098,1.0986122886681098,1667.531,11.36761063380537,9.479221814964246,43.687,-79.275,0,0,0,0,1,0,0,0,1,845.561
14.669926311652166,3.0,1.6094379124341003,1.3862943611198906,2750.0,11.245215940017895,9.981975205584869,43.607,-79.541,0,0,0,0,1,0,0,0,1,854.545
13.493928313146206,1.0,0.6931471805599453,0.0,549.5,11.495850514179763,7.7025561132685825,43.638,-79.399,0,0,0,1,0,0,0,0,1,1319.381
14.587931381312385,3.0,1.3862943611198906,0.0,2750.0,11.357872711730396,10.049058675855347,43.71,-79.408,0,0,0,0,0,0,0,1,0,787.273
13.684263411604524,2.0,1.0986122886681098,0.6931471805599453,949.5,11.310845999880184,8.82497196556714,43.641,-79.422,0,0,0,1,0,0,0,0,1,923.644
14.88039403865634,3.0,1.6094379124341003,1.0986122886681098,2250.0,11.953751281888545,9.35079772467144,43.732,-79.415,0,0,0,0,1,0,0,0,1,1289.111
13.698977865303197,2.0,1.0986122886681098,0.0,749.5,11.074311969762586,10.265557914991769,43.654,-79.371,0,0,0,1,0,0,0,0,1,1187.458
13.942144089954521,2.0,0.6931471805599453,1.3862943611198906,1288.36,11.0431618069291,11.20576151377695,43.703,-79.296,0,0,0,0,1,0,0,0,1,880.965
13.25427020113111,1.0,0.6931471805599453,0.6931471805599453,549.5,11.222332493292477,8.76170676846664,43.729,-79.578,0,0,0,1,0,0,0,0,1,1038.217
13.345508528717259,1.0,0.6931471805599453,0.6931471805599453,549.5,11.298654931742854,8.679312040892672,43.637,-79.401,0,0,0,1,0,0,0,0,1,1137.398
13.864301674514206,4.0,1.0986122886681098,1.0986122886681098,1300.0,11.107315346348548,8.777401286867264,43.788,-79.246,0,0,0,0,1,0,0,0,1,807.692
14.15341105984318,2.0,1.0986122886681098,0.6931471805599453,1299.5,10.852342275283545,10.77684990635436,43.669,-79.388,0,0,0,1,0,0,0,0,1,1078.876
14.086301525522053,3.0,1.0986122886681098,1.9459101490553132,1493.812,11.339749955283924,9.022925868116218,43.732,-79.231,0,0,0,0,1,0,0,0,0,877.62
14.496079462646344,3.0,1.3862943611198906,1.3862943611198906,2250.0,11.453822809375405,8.419580362549237,43.666,-79.564,0,0,0,0,1,0,0,0,1,877.778
14.269766465162304,5.0,1.3862943611198906,0.6931471805599453,2250.0,10.953347176331699,9.775824621045972,43.673,-79.458,0,0,0,0,0,1,0,0,0,700.0
13.312985389904174,1.0,0.6931471805599453,0.6931471805599453,649.5,10.940703046338914,7.724004656676065,43.742,-79.415,0,0,0,1,0,0,0,0,1,931.486
14.897316067298997,4.0,1.6094379124341003,1.0986122886681098,3241.632,12.215166173789244,8.643473357326567,43.735,-79.414,0,0,0,0,1,0,0,0,0,910.035
13.928840136128022,2.0,1.0986122886681098,0.6931471805599453,849.5,11.719272745366851,9.600285668426311,43.69,-79.402,0,0,0,1,0,0,0,0,1,1318.423
14.159100971573958,1.0,1.0986122886681098,0.6931471805599453,1099.5,12.080197582554568,8.467582690862903,43.669,-79.392,0,0,0,1,0,0,0,0,1,1282.401
14.098055206423197,3.0,1.0986122886681098,1.3862943611198906,1493.812,10.942066711088758,9.94323697205341,43.751,-79.277,0,0,0,0,1,0,0,0,0,887.997
13.767371231953732,2.0,0.6931471805599453,1.0986122886681098,1041.494,10.88995711903153,8.846209127360996,43.683,-79.482,0,0,0,0,1,0,0,0,0,915.032
13.321215875492413,1.0,0.6931471805599453,0.6931471805599453,649.5,11.054549966205157,10.170571431312704,43.775,-79.261,0,0,0,1,0,0,0,0,1,939.184
14.333113761956668,3.0,0.6931471805599453,0.6931471805599453,1917.737,10.839659340003433,9.167745974343763,43.643,-79.436,0,0,0,0,0,0,0,1,1,874.99
14.869822936167798,4.0,1.791759469228055,1.791759469228055,2750.0,13.341079542291343,7.663407664893479,43.721,-79.381,0,0,0,0,1,0,0,0,1,1043.636
14.285514812209815,3.0,1.0986122886681098,1.3862943611198906,1667.531,11.270739247516193,8.927446816256198,43.629,-79.5,0,0,0,0,1,0,0,0,1,959.502
